,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
1392,SP2,201516,06/12/2015,Girona,Cordoba,1,2,A,0,0,D
1393,SP2,201516,06/12/2015,Huesca,Mirandes,1,2,A,0,1,A
1394,SP2,201516,06/12/2015,Mallorca,Albacete,2,0,H,0,0,D
1395,SP2,201516,06/12/2015,Numancia,Leganes,1,2,A,0,1,A
1396,SP2,201516,06/12/2015,Oviedo,Llagostera,2,1,H,2,1,H
1397,SP2,201516,06/12/2015,Ponferradina,Osasuna,3,0,H,2,0,H
1398,SP2,201516,07/12/2015,Ath Bilbao B,Zaragoza,0,1,A,0,1,A
1399,SP2,201516,12/12/2015,Alaves,Alcorcon,1,1,D,0,0,D
1400,SP2,201516,12/12/2015,Cordoba,Llagostera,2,0,H,1,0,H
1401,SP2,201516,12/12/2015,Girona,Elche,0,1,A,0,1,A
1402,SP2,201516,12/12/2015,Lugo,Ponferradina,3,1,H,1,1,D
1403,SP2,201516,12/12/2015,Tenerife,Mallorca,2,1,H,0,1,A
1404,SP2,201516,13/12/2015,Albacete,Valladolid,0,1,A,0,1,A
1405,SP2,201516,13/12/2015,Almeria,Huesca,1,2,A,0,2,A
1406,SP2,201516,13/12/2015,Leganes,Gimnastic,1,0,H,1,0,H
1407,SP2,201516,13/12/2015,Mirandes,Oviedo,1,2,A,1,0,H
1408,SP2,201516,13/12/2015,Osasuna,Ath Bilbao B,1,1,D,0,1,A
1409,SP2,201516,13/12/2015,Zaragoza,Numancia,2,2,D,1,0,H
1410,SP2,201516,18/12/2015,Elche,Cordoba,2,1,H,2,1,H
1411,SP2,201516,19/12/2015,Gimnastic,Zaragoza,3,1,H,1,0,H
1412,SP2,201516,19/12/2015,Mallorca,Girona,1,1,D,1,0,H
1413,SP2,201516,19/12/2015,Numancia,Osasuna,1,3,A,0,0,D
1414,SP2,201516,19/12/2015,Ponferradina,Alaves,0,1,A,0,0,D
1415,SP2,201516,20/12/2015,Alcorcon,Albacete,1,0,H,1,0,H
1416,SP2,201516,20/12/2015,Huesca,Leganes,1,1,D,0,0,D
1417,SP2,201516,20/12/2015,Llagostera,Mirandes,0,0,D,0,0,D
1418,SP2,201516,20/12/2015,Oviedo,Almeria,1,0,H,1,0,H
1419,SP2,201516,20/12/2015,Valladolid,Tenerife,4,1,H,2,1,H
1420,SP2,201516,21/12/2015,Ath Bilbao B,Lugo,1,1,D,1,1,D
1421,SP2,201516,02/01/2016,Alaves,Ath Bilbao B,3,0,H,2,0,H
1422,SP2,201516,02/01/2016,Elche,Mallorca,1,1,D,1,0,H
1423,SP2,201516,02/01/2016,Osasuna,Gimnastic,1,1,D,0,0,D
1424,SP2,201516,03/01/2016,Albacete,Ponferradina,2,2,D,1,0,H
1425,SP2,201516,03/01/2016,Almeria,Llagostera,2,1,H,0,0,D
1426,SP2,201516,03/01/2016,Cordoba,Mirandes,1,2,A,0,1,A
1427,SP2,201516,03/01/2016,Leganes,Oviedo,1,1,D,1,0,H
1428,SP2,201516,03/01/2016,Lugo,Numancia,2,3,A,1,1,D
1429,SP2,201516,03/01/2016,Zaragoza,Huesca,3,3,D,1,0,H
1430,SP2,201516,04/01/2016,Girona,Valladolid,1,0,H,0,0,D
1431,SP2,201516,04/01/2016,Tenerife,Alcorcon,1,2,A,0,2,A
1432,SP2,201516,09/01/2016,Alcorcon,Girona,1,0,H,1,0,H
1433,SP2,201516,09/01/2016,Ath Bilbao B,Albacete,0,1,A,0,0,D
1434,SP2,201516,09/01/2016,Gimnastic,Lugo,1,2,A,0,0,D
1435,SP2,201516,09/01/2016,Numancia,Alaves,0,1,A,0,0,D
1436,SP2,201516,09/01/2016,Valladolid,Elche,1,1,D,0,0,D
1437,SP2,201516,10/01/2016,Cordoba,Mallorca,3,1,H,2,0,H
1438,SP2,201516,10/01/2016,Huesca,Osasuna,0,1,A,0,1,A
1439,SP2,201516,10/01/2016,Llagostera,Leganes,0,1,A,0,1,A
1440,SP2,201516,10/01/2016,Mirandes,Almeria,1,1,D,0,0,D
1441,SP2,201516,10/01/2016,Oviedo,Zaragoza,1,0,H,1,0,H
1442,SP2,201516,10/01/2016,Ponferradina,Tenerife,0,1,A,0,0,D
1443,SP2,201516,16/01/2016,Albacete,Numancia,0,2,A,0,1,A
1444,SP2,201516,16/01/2016,Elche,Alcorcon,2,0,H,1,0,H
1445,SP2,201516,16/01/2016,Osasuna,Oviedo,0,0,D,0,0,D
1446,SP2,201516,16/01/2016,Tenerife,Ath Bilbao B,2,0,H,2,0,H
1447,SP2,201516,16/01/2016,Zaragoza,Llagostera,1,0,H,1,0,H
1448,SP2,201516,17/01/2016,Alaves,Gimnastic,1,3,A,0,1,A
1449,SP2,201516,17/01/2016,Almeria,Cordoba,0,1,A,0,0,D
1450,SP2,201516,17/01/2016,Girona,Ponferradina,4,0,H,1,0,H
1451,SP2,201516,17/01/2016,Leganes,Mirandes,4,0,H,3,0,H
1452,SP2,201516,17/01/2016,Lugo,Huesca,1,1,D,1,0,H
1453,SP2,201516,17/01/2016,Mallorca,Valladolid,0,1,A,0,0,D
1454,SP2,201516,23/01/2016,Alaves,Huesca,1,0,H,1,0,H
1455,SP2,201516,23/01/2016,Girona,Ath Bilbao B,2,1,H,1,1,D
1456,SP2,201516,23/01/2016,Leganes,Almeria,2,1,H,2,0,H
1457,SP2,201516,23/01/2016,Lugo,Oviedo,2,2,D,2,2,D
1458,SP2,201516,23/01/2016,Mallorca,Alcorcon,1,0,H,0,0,D
1459,SP2,201516,24/01/2016,Albacete,Gimnastic,1,1,D,0,0,D
1460,SP2,201516,24/01/2016,Elche,Ponferradina,1,0,H,0,0,D
1461,SP2,201516,24/01/2016,Osasuna,Llagostera,3,0,H,1,0,H
1462,SP2,201516,24/01/2016,Tenerife,Numancia,0,0,D,0,0,D
1463,SP2,201516,24/01/2016,Valladolid,Cordoba,2,0,H,2,0,H
1464,SP2,201516,24/01/2016,Zaragoza,Mirandes,1,2,A,1,1,D
1465,SP2,201516,30/01/2016,Alcorcon,Valladolid,0,0,D,0,0,D
1466,SP2,201516,30/01/2016,Cordoba,Leganes,2,3,A,1,0,H
1467,SP2,201516,30/01/2016,Huesca,Albacete,3,1,H,1,0,H
1468,SP2,201516,30/01/2016,Llagostera,Lugo,0,0,D,0,0,D
1469,SP2,201516,30/01/2016,Oviedo,Alaves,1,1,D,1,0,H
1470,SP2,201516,31/01/2016,Almeria,Zaragoza,2,1,H,0,0,D
1471,SP2,201516,31/01/2016,Ath Bilbao B,Elche,0,1,A,0,0,D
1472,SP2,201516,31/01/2016,Gimnastic,Tenerife,2,1,H,2,0,H
1473,SP2,201516,31/01/2016,Mirandes,Osasuna,4,0,H,0,0,D
1474,SP2,201516,31/01/2016,Numancia,Girona,1,1,D,1,0,H
1475,SP2,201516,31/01/2016,Ponferradina,Mallorca,0,2,A,0,0,D
1476,SP2,201516,06/02/2016,Albacete,Oviedo,2,2,D,2,0,H
1477,SP2,201516,06/02/2016,Elche,Numancia,0,0,D,0,0,D
1478,SP2,201516,06/02/2016,Tenerife,Huesca,1,1,D,1,0,H
1479,SP2,201516,06/02/2016,Valladolid,Ponferradina,0,0,D,0,0,D
1480,SP2,201516,06/02/2016,Zaragoza,Leganes,1,0,H,0,0,D
1481,SP2,201516,07/02/2016,Alaves,Llagostera,1,0,H,0,0,D
1482,SP2,201516,07/02/2016,Alcorcon,Cordoba,3,3,D,2,2,D
1483,SP2,201516,07/02/2016,Girona,Gimnastic,1,1,D,0,1,A
1484,SP2,201516,07/02/2016,Lugo,Mirandes,1,4,A,0,1,A
1485,SP2,201516,07/02/2016,Mallorca,Ath Bilbao B,2,3,A,1,1,D
1486,SP2,201516,07/02/2016,Osasuna,Almeria,0,0,D,0,0,D
1487,SP2,201516,13/02/2016,Almeria,Lugo,0,2,A,0,0,D
1488,SP2,201516,13/02/2016,Ath Bilbao B,Valladolid,0,1,A,0,1,A
1489,SP2,201516,13/02/2016,Gimnastic,Elche,1,0,H,1,0,H
1490,SP2,201516,13/02/2016,Mirandes,Alaves,0,0,D,0,0,D
1491,SP2,201516,13/02/2016,Ponferradina,Alcorcon,0,0,D,0,0,D
1492,SP2,201516,14/02/2016,Cordoba,Zaragoza,0,2,A,0,1,A
1493,SP2,201516,14/02/2016,Huesca,Girona,0,1,A,0,1,A
1494,SP2,201516,14/02/2016,Leganes,Osasuna,2,0,H,1,0,H
1495,SP2,201516,14/02/2016,Llagostera,Albacete,2,0,H,0,0,D
1496,SP2,201516,14/02/2016,Numancia,Mallorca,2,0,H,1,0,H
1497,SP2,201516,14/02/2016,Oviedo,Tenerife,1,0,H,1,0,H
1498,SP2,201516,20/02/2016,Albacete,Mirandes,1,1,D,1,0,H
1499,SP2,201516,20/02/2016,Alcorcon,Ath Bilbao B,1,0,H,0,0,D
1500,SP2,201516,20/02/2016,Lugo,Leganes,1,2,A,1,1,D
1501,SP2,201516,20/02/2016,Mallorca,Gimnastic,2,2,D,0,2,A
1502,SP2,201516,20/02/2016,Ponferradina,Cordoba,1,3,A,0,2,A
1503,SP2,201516,21/02/2016,Alaves,Almeria,1,1,D,0,1,A
1504,SP2,201516,21/02/2016,Elche,Huesca,1,1,D,0,1,A
1505,SP2,201516,21/02/2016,Girona,Oviedo,1,1,D,0,0,D
1506,SP2,201516,21/02/2016,Osasuna,Zaragoza,1,1,D,0,1,A
1507,SP2,201516,21/02/2016,Tenerife,Llagostera,3,1,H,2,1,H
1508,SP2,201516,21/02/2016,Valladolid,Numancia,2,2,D,1,1,D
1509,SP2,201516,27/02/2016,Ath Bilbao B,Ponferradina,4,2,H,2,1,H
1510,SP2,201516,27/02/2016,Cordoba,Osasuna,0,1,A,0,0,D
1511,SP2,201516,27/02/2016,Llagostera,Girona,0,1,A,0,0,D
1512,SP2,201516,27/02/2016,Numancia,Alcorcon,1,1,D,1,0,H
1513,SP2,201516,28/02/2016,Almeria,Albacete,1,0,H,0,0,D
1514,SP2,201516,28/02/2016,Gimnastic,Valladolid,1,1,D,1,1,D
1515,SP2,201516,28/02/2016,Leganes,Alaves,2,0,H,1,0,H
1516,SP2,201516,28/02/2016,Mirandes,Tenerife,1,2,A,0,1,A
1517,SP2,201516,28/02/2016,Oviedo,Elche,3,0,H,0,0,D
1518,SP2,201516,28/02/2016,Zaragoza,Lugo,3,1,H,0,0,D
1519,SP2,201516,05/03/2016,Ath Bilbao B,Cordoba,1,2,A,0,1,A
1520,SP2,201516,05/03/2016,Elche,Llagostera,1,1,D,0,0,D
1521,SP2,201516,05/03/2016,Girona,Mirandes,2,0,H,0,0,D
1522,SP2,201516,05/03/2016,Lugo,Osasuna,2,0,H,0,0,D
1523,SP2,201516,05/03/2016,Mallorca,Oviedo,1,0,H,0,0,D
1524,SP2,201516,06/03/2016,Alaves,Zaragoza,0,0,D,0,0,D
1525,SP2,201516,06/03/2016,Albacete,Leganes,0,3,A,0,2,A
1526,SP2,201516,06/03/2016,Alcorcon,Gimnastic,1,1,D,0,0,D
1527,SP2,201516,06/03/2016,Ponferradina,Numancia,1,0,H,0,0,D
1528,SP2,201516,06/03/2016,Tenerife,Almeria,0,0,D,0,0,D
1529,SP2,201516,06/03/2016,Valladolid,Huesca,0,1,A,0,1,A
1530,SP2,201516,12/03/2016,Almeria,Girona,1,0,H,1,0,H
1531,SP2,201516,12/03/2016,Mirandes,Elche,1,2,A,1,0,H
1532,SP2,201516,12/03/2016,Numancia,Ath Bilbao B,3,2,H,1,1,D
1533,SP2,201516,12/03/2016,Oviedo,Valladolid,2,4,A,1,3,A
1534,SP2,201516,12/03/2016,Zaragoza,Albacete,1,0,H,0,0,D
1535,SP2,201516,13/03/2016,Cordoba,Lugo,1,2,A,0,2,A
1536,SP2,201516,13/03/2016,Gimnastic,Ponferradina,1,1,D,0,1,A
1537,SP2,201516,13/03/2016,Huesca,Alcorcon,1,0,H,1,0,H
1538,SP2,201516,13/03/2016,Leganes,Tenerife,0,1,A,0,0,D
1539,SP2,201516,13/03/2016,Llagostera,Mallorca,3,0,H,1,0,H
1540,SP2,201516,13/03/2016,Osasuna,Alaves,3,1,H,3,1,H
1541,SP2,201516,16/03/2016,Huesca,Mallorca,1,2,A,0,2,A
1542,SP2,201516,19/03/2016,Alaves,Lugo,0,0,D,0,0,D
1543,SP2,201516,19/03/2016,Albacete,Osasuna,3,1,H,2,1,H
1544,SP2,201516,19/03/2016,Alcorcon,Oviedo,1,0,H,0,0,D
1545,SP2,201516,19/03/2016,Elche,Almeria,0,0,D,0,0,D
1546,SP2,201516,19/03/2016,Valladolid,Llagostera,3,0,H,1,0,H
1547,SP2,201516,20/03/2016,Ath Bilbao B,Gimnastic,0,4,A,0,1,A
1548,SP2,201516,20/03/2016,Girona,Leganes,1,1,D,0,0,D
1549,SP2,201516,20/03/2016,Mallorca,Mirandes,1,1,D,1,1,D
1550,SP2,201516,20/03/2016,Numancia,Cordoba,1,1,D,1,1,D
1551,SP2,201516,20/03/2016,Ponferradina,Huesca,2,1,H,1,0,H
1552,SP2,201516,20/03/2016,Tenerife,Zaragoza,0,0,D,0,0,D
1553,SP2,201516,26/03/2016,Gimnastic,Numancia,1,0,H,0,0,D
1554,SP2,201516,26/03/2016,Huesca,Ath Bilbao B,1,2,A,0,0,D
1555,SP2,201516,26/03/2016,Leganes,Elche,0,0,D,0,0,D
1556,SP2,201516,26/03/2016,Osasuna,Tenerife,0,0,D,0,0,D
1557,SP2,201516,26/03/2016,Oviedo,Ponferradina,3,0,H,2,0,H
1558,SP2,201516,27/03/2016,Almeria,Mallorca,1,1,D,0,0,D
1559,SP2,201516,27/03/2016,Cordoba,Alaves,1,2,A,0,0,D
1560,SP2,201516,27/03/2016,Llagostera,Alcorcon,4,0,H,3,0,H
1561,SP2,201516,27/03/2016,Lugo,Albacete,2,1,H,1,0,H
1562,SP2,201516,27/03/2016,Mirandes,Valladolid,4,1,H,2,0,H
1563,SP2,201516,27/03/2016,Zaragoza,Girona,0,3,A,0,2,A
1564,SP2,201516,02/04/2016,Alcorcon,Mirandes,1,0,H,0,0,D
1565,SP2,201516,02/04/2016,Elche,Zaragoza,2,1,H,1,1,D
1566,SP2,201516,02/04/2016,Mallorca,Leganes,3,0,H,0,0,D
1567,SP2,201516,02/04/2016,Ponferradina,Llagostera,1,0,H,0,0,D
1568,SP2,201516,03/04/2016,Albacete,Alaves,0,1,A,0,0,D
1569,SP2,201516,03/04/2016,Gimnastic,Cordoba,4,4,D,2,3,A
1570,SP2,201516,03/04/2016,Girona,Osasuna,0,0,D,0,0,D
1571,SP2,201516,03/04/2016,Numancia,Huesca,3,2,H,1,1,D
1572,SP2,201516,03/04/2016,Tenerife,Lugo,1,0,H,0,0,D
1573,SP2,201516,03/04/2016,Valladolid,Almeria,1,1,D,0,0,D
1574,SP2,201516,04/04/2016,Ath Bilbao B,Oviedo,2,1,H,1,1,D
1575,SP2,201516,09/04/2016,Almeria,Alcorcon,1,1,D,1,1,D
1576,SP2,201516,09/04/2016,Leganes,Valladolid,4,0,H,2,0,H
1577,SP2,201516,09/04/2016,Llagostera,Ath Bilbao B,2,1,H,0,0,D
1578,SP2,201516,09/04/2016,Lugo,Girona,1,1,D,1,1,D
1579,SP2,201516,09/04/2016,Mirandes,Ponferradina,1,0,H,1,0,H
1580,SP2,201516,10/04/2016,Alaves,Tenerife,2,2,D,1,1,D
1581,SP2,201516,10/04/2016,Cordoba,Albacete,2,3,A,0,1,A
1582,SP2,201516,10/04/2016,Huesca,Gimnastic,2,0,H,1,0,H
1583,SP2,201516,10/04/2016,Osasuna,Elche,0,0,D,0,0,D
1584,SP2,201516,10/04/2016,Oviedo,Numancia,1,0,H,0,0,D
1585,SP2,201516,10/04/2016,Zaragoza,Mallorca,2,1,H,1,1,D
1586,SP2,201516,16/04/2016,Ath Bilbao B,Mirandes,1,1,D,0,0,D
1587,SP2,201516,16/04/2016,Elche,Lugo,2,0,H,1,0,H
1588,SP2,201516,16/04/2016,Girona,Alaves,1,0,H,1,0,H
1589,SP2,201516,16/04/2016,Numancia,Llagostera,1,1,D,0,0,D
1590,SP2,201516,16/04/2016,Valladolid,Zaragoza,1,2,A,1,1,D
1591,SP2,201516,17/04/2016,Alcorcon,Leganes,2,0,H,1,0,H
1592,SP2,201516,17/04/2016,Gimnastic,Oviedo,0,0,D,0,0,D
1593,SP2,201516,17/04/2016,Huesca,Cordoba,0,2,A,0,1,A
1594,SP2,201516,17/04/2016,Mallorca,Osasuna,1,1,D,1,0,H
1595,SP2,201516,17/04/2016,Ponferradina,Almeria,1,3,A,0,2,A
1596,SP2,201516,17/04/2016,Tenerife,Albacete,1,0,H,0,0,D
1597,SP2,201516,23/04/2016,Alaves,Elche,0,0,D,0,0,D
1598,SP2,201516,23/04/2016,Albacete,Girona,0,3,A,0,1,A
1599,SP2,201516,23/04/2016,Leganes,Ponferradina,3,0,H,1,0,H
1600,SP2,201516,23/04/2016,Llagostera,Gimnastic,1,1,D,0,0,D
1601,SP2,201516,23/04/2016,Oviedo,Huesca,0,1,A,0,0,D
1602,SP2,201516,24/04/2016,Almeria,Ath Bilbao B,3,2,H,1,1,D
1603,SP2,201516,24/04/2016,Cordoba,Tenerife,0,0,D,0,0,D
1604,SP2,201516,24/04/2016,Lugo,Mallorca,2,1,H,1,0,H
1605,SP2,201516,24/04/2016,Mirandes,Numancia,0,2,A,0,2,A
1606,SP2,201516,24/04/2016,Osasuna,Valladolid,1,0,H,1,0,H
1607,SP2,201516,24/04/2016,Zaragoza,Alcorcon,3,1,H,2,1,H
1608,SP2,201516,30/04/2016,Alcorcon,Osasuna,0,1,A,0,1,A
1609,SP2,201516,30/04/2016,Huesca,Llagostera,3,1,H,3,0,H
1610,SP2,201516,30/04/2016,Mallorca,Alaves,0,0,D,0,0,D
1611,SP2,201516,30/04/2016,Numancia,Almeria,2,0,H,1,0,H
1612,SP2,201516,01/05/2016,Elche,Albacete,1,1,D,0,0,D
1613,SP2,201516,01/05/2016,Gimnastic,Mirandes,3,2,H,0,1,A
1614,SP2,201516,01/05/2016,Girona,Tenerife,1,0,H,0,0,D
1615,SP2,201516,01/05/2016,Oviedo,Cordoba,1,0,H,1,0,H
1616,SP2,201516,01/05/2016,Ponferradina,Zaragoza,1,1,D,0,0,D
1617,SP2,201516,01/05/2016,Valladolid,Lugo,1,1,D,0,0,D
1618,SP2,201516,02/05/2016,Ath Bilbao B,Leganes,1,2,A,1,0,H
1619,SP2,201516,07/05/2016,Almeria,Gimnastic,1,2,A,1,1,D
1620,SP2,201516,07/05/2016,Llagostera,Oviedo,2,0,H,1,0,H
1621,SP2,201516,07/05/2016,Lugo,Alcorcon,1,2,A,1,1,D
1622,SP2,201516,07/05/2016,Osasuna,Ponferradina,0,0,D,0,0,D
1623,SP2,201516,07/05/2016,Tenerife,Elche,1,1,D,0,0,D
1624,SP2,201516,08/05/2016,Alaves,Valladolid,2,1,H,0,0,D
1625,SP2,201516,08/05/2016,Albacete,Mallorca,1,0,H,0,0,D
1626,SP2,201516,08/05/2016,Cordoba,Girona,1,0,H,0,0,D
1627,SP2,201516,08/05/2016,Leganes,Numancia,2,2,D,0,1,A
1628,SP2,201516,08/05/2016,Mirandes,Huesca,1,0,H,1,0,H
1629,SP2,201516,08/05/2016,Zaragoza,Ath Bilbao B,2,0,H,1,0,H
1630,SP2,201516,14/05/2016,Mallorca,Tenerife,1,0,H,0,0,D
1631,SP2,201516,14/05/2016,Numancia,Zaragoza,2,2,D,1,2,A
1632,SP2,201516,14/05/2016,Oviedo,Mirandes,4,1,H,1,0,H
1633,SP2,201516,14/05/2016,Valladolid,Albacete,1,0,H,1,0,H
1634,SP2,201516,15/05/2016,Alcorcon,Alaves,0,1,A,0,0,D
1635,SP2,201516,15/05/2016,Ath Bilbao B,Osasuna,0,0,D,0,0,D
1636,SP2,201516,15/05/2016,Elche,Girona,1,1,D,0,1,A
1637,SP2,201516,15/05/2016,Gimnastic,Leganes,0,0,D,0,0,D
1638,SP2,201516,15/05/2016,Huesca,Almeria,2,1,H,0,1,A
1639,SP2,201516,15/05/2016,Llagostera,Cordoba,1,0,H,1,0,H
1640,SP2,201516,15/05/2016,Ponferradina,Lugo,2,1,H,1,0,H
1641,SP2,201516,21/05/2016,Albacete,Alcorcon,0,2,A,0,0,D
1642,SP2,201516,21/05/2016,Cordoba,Elche,3,1,H,1,0,H
1643,SP2,201516,21/05/2016,Girona,Mallorca,1,0,H,0,0,D
1644,SP2,201516,21/05/2016,Leganes,Huesca,2,3,A,1,1,D
1645,SP2,201516,21/05/2016,Tenerife,Valladolid,3,1,H,2,0,H
1646,SP2,201516,22/05/2016,Alaves,Ponferradina,2,0,H,2,0,H
1647,SP2,201516,22/05/2016,Almeria,Oviedo,3,1,H,0,0,D
1648,SP2,201516,22/05/2016,Lugo,Ath Bilbao B,2,0,H,1,0,H
1649,SP2,201516,22/05/2016,Mirandes,Llagostera,0,0,D,0,0,D
1650,SP2,201516,22/05/2016,Osasuna,Numancia,3,2,H,1,2,A
1651,SP2,201516,22/05/2016,Zaragoza,Gimnastic,0,1,A,0,0,D
1652,SP2,201516,24/05/2016,Alcorcon,Tenerife,2,1,H,1,0,H
1653,SP2,201516,24/05/2016,Mallorca,Elche,2,1,H,1,0,H
1654,SP2,201516,24/05/2016,Valladolid,Girona,0,0,D,0,0,D
1655,SP2,201516,25/05/2016,Gimnastic,Osasuna,1,0,H,0,0,D
1656,SP2,201516,25/05/2016,Llagostera,Almeria,0,0,D,0,0,D
1657,SP2,201516,25/05/2016,Mirandes,Cordoba,0,3,A,0,0,D
1658,SP2,201516,25/05/2016,Numancia,Lugo,1,0,H,1,0,H
1659,SP2,201516,25/05/2016,Ponferradina,Albacete,2,1,H,0,0,D
1660,SP2,201516,26/05/2016,Ath Bilbao B,Alaves,2,3,A,0,2,A
1661,SP2,201516,26/05/2016,Huesca,Zaragoza,1,1,D,0,1,A
1662,SP2,201516,26/05/2016,Oviedo,Leganes,0,1,A,0,0,D
1663,SP2,201516,29/05/2016,Alaves,Numancia,2,0,H,2,0,H
1664,SP2,201516,29/05/2016,Albacete,Ath Bilbao B,2,1,H,0,0,D
1665,SP2,201516,29/05/2016,Almeria,Mirandes,2,1,H,1,0,H
1666,SP2,201516,29/05/2016,Elche,Valladolid,2,2,D,1,1,D
1667,SP2,201516,29/05/2016,Girona,Alcorcon,2,0,H,1,0,H
1668,SP2,201516,29/05/2016,Leganes,Llagostera,2,0,H,1,0,H
1669,SP2,201516,29/05/2016,Lugo,Gimnastic,0,3,A,0,2,A
1670,SP2,201516,29/05/2016,Mallorca,Cordoba,0,1,A,0,1,A
1671,SP2,201516,29/05/2016,Osasuna,Huesca,2,3,A,1,2,A
1672,SP2,201516,29/05/2016,Tenerife,Ponferradina,1,1,D,0,0,D
1673,SP2,201516,29/05/2016,Zaragoza,Oviedo,1,0,H,1,0,H
1674,SP2,201516,04/06/2016,Alcorcon ,Elche,4,1,H,2,0,H
1675,SP2,201516,04/06/2016,Ath Bilbao B ,Tenerife,2,0,H,1,0,H
1676,SP2,201516,04/06/2016,Cordoba ,Almeria,1,1,D,0,1,A
1677,SP2,201516,04/06/2016,Gimnastic ,Alaves,1,1,D,0,0,D
1678,SP2,201516,04/06/2016,Huesca ,Lugo,1,0,H,0,0,D
1679,SP2,201516,04/06/2016,Llagostera ,Zaragoza,6,2,H,2,0,H
1680,SP2,201516,04/06/2016,Mirandes ,Leganes,0,1,A,0,0,D
1681,SP2,201516,04/06/2016,Numancia ,Albacete,2,0,H,0,0,D
1682,SP2,201516,04/06/2016,Oviedo ,Osasuna,0,5,A,0,1,A
1683,SP2,201516,04/06/2016,Ponferradina ,Girona,0,1,A,0,0,D
1684,SP2,201516,04/06/2016,Valladolid ,Mallorca,1,3,A,1,2,A
1685,E0,201617,13/08/2016,Burnley,Swansea,0,1,A,0,0,D
1686,E0,201617,13/08/2016,Crystal Palace,West Brom,0,1,A,0,0,D
1687,E0,201617,13/08/2016,Everton,Tottenham,1,1,D,1,0,H
1688,E0,201617,13/08/2016,Hull,Leicester,2,1,H,1,0,H
1689,E0,201617,13/08/2016,Man City,Sunderland,2,1,H,1,0,H
1690,E0,201617,13/08/2016,Middlesbrough,Stoke,1,1,D,1,0,H
1691,E0,201617,13/08/2016,Southampton,Watford,1,1,D,0,1,A
1692,E0,201617,14/08/2016,Arsenal,Liverpool,3,4,A,1,1,D
1693,E0,201617,14/08/2016,Bournemouth,Man United,1,3,A,0,1,A
1694,E0,201617,15/08/2016,Chelsea,West Ham,2,1,H,0,0,D
1695,E0,201617,19/08/2016,Man United,Southampton,2,0,H,1,0,H
1696,E0,201617,20/08/2016,Burnley,Liverpool,2,0,H,2,0,H
1697,E0,201617,20/08/2016,Leicester,Arsenal,0,0,D,0,0,D
1698,E0,201617,20/08/2016,Stoke,Man City,1,4,A,0,2,A
1699,E0,201617,20/08/2016,Swansea,Hull,0,2,A,0,0,D
1700,E0,201617,20/08/2016,Tottenham,Crystal Palace,1,0,H,0,0,D
1701,E0,201617,20/08/2016,Watford,Chelsea,1,2,A,0,0,D
1702,E0,201617,20/08/2016,West Brom,Everton,1,2,A,1,1,D
1703,E0,201617,21/08/2016,Sunderland,Middlesbrough,1,2,A,0,2,A
1704,E0,201617,21/08/2016,West Ham,Bournemouth,1,0,H,0,0,D
1705,E0,201617,27/08/2016,Chelsea,Burnley,3,0,H,2,0,H
1706,E0,201617,27/08/2016,Crystal Palace,Bournemouth,1,1,D,0,1,A
1707,E0,201617,27/08/2016,Everton,Stoke,1,0,H,0,0,D
1708,E0,201617,27/08/2016,Hull,Man United,0,1,A,0,0,D
1709,E0,201617,27/08/2016,Leicester,Swansea,2,1,H,1,0,H
1710,E0,201617,27/08/2016,Southampton,Sunderland,1,1,D,0,0,D
1711,E0,201617,27/08/2016,Tottenham,Liverpool,1,1,D,0,1,A
1712,E0,201617,27/08/2016,Watford,Arsenal,1,3,A,0,3,A
1713,E0,201617,28/08/2016,Man City,West Ham,3,1,H,2,0,H
1714,E0,201617,28/08/2016,West Brom,Middlesbrough,0,0,D,0,0,D
1715,E0,201617,10/09/2016,Arsenal,Southampton,2,1,H,1,1,D
1716,E0,201617,10/09/2016,Bournemouth,West Brom,1,0,H,0,0,D
1717,E0,201617,10/09/2016,Burnley,Hull,1,1,D,0,0,D
1718,E0,201617,10/09/2016,Liverpool,Leicester,4,1,H,2,1,H
1719,E0,201617,10/09/2016,Man United,Man City,1,2,A,1,2,A
1720,E0,201617,10/09/2016,Middlesbrough,Crystal Palace,1,2,A,1,1,D
1721,E0,201617,10/09/2016,Stoke,Tottenham,0,4,A,0,1,A
1722,E0,201617,10/09/2016,West Ham,Watford,2,4,A,2,2,D
1723,E0,201617,11/09/2016,Swansea,Chelsea,2,2,D,0,1,A
1724,E0,201617,12/09/2016,Sunderland,Everton,0,3,A,0,0,D
1725,E0,201617,16/09/2016,Chelsea,Liverpool,1,2,A,0,2,A
1726,E0,201617,17/09/2016,Everton,Middlesbrough,3,1,H,3,1,H
1727,E0,201617,17/09/2016,Hull,Arsenal,1,4,A,0,1,A
1728,E0,201617,17/09/2016,Leicester,Burnley,3,0,H,1,0,H
1729,E0,201617,17/09/2016,Man City,Bournemouth,4,0,H,2,0,H
1730,E0,201617,17/09/2016,West Brom,West Ham,4,2,H,3,0,H
1731,E0,201617,18/09/2016,Crystal Palace,Stoke,4,1,H,2,0,H
1732,E0,201617,18/09/2016,Southampton,Swansea,1,0,H,0,0,D
1733,E0,201617,18/09/2016,Tottenham,Sunderland,1,0,H,0,0,D
1734,E0,201617,18/09/2016,Watford,Man United,3,1,H,1,0,H
1735,E0,201617,24/09/2016,Arsenal,Chelsea,3,0,H,3,0,H
